2250,"Type of Stock Change","Enum",1,0,0,"",2147483647,,1,"2008-06-01 23:52:58.872","2008-06-01 23:52:58.872","zepadmin","zepadmin",4,0,"type_of_change",,,
2251,"Quantity","Integer",1,0,0,"",2147483647,,1,"2008-06-02 12:44:42.459","2008-06-02 12:44:42.459","zepadmin","zepadmin",4,0,"change_value",,,
2252,"First's test","Text",0,0,0,"",2147483647,,1,"2008-06-06 15:51:37.046","2008-06-06 15:51:37.046","zepadmin","zepadmin",4,0,"firsttest",,,
2253,"Date of Birth","Date",0,0,0,"",2147483647,,1,"2008-06-10 11:38:56.026","2008-06-10 11:38:56.026","zepadmin","zepadmin",4,0,"dob",,,
2254,"Gender","Enum",0,0,0,"",2147483647,,1,"2008-06-10 11:40:04.658","2008-06-10 11:40:04.658","zepadmin","zepadmin",4,0,"sex",,,
2255,"Are you pregnant?","Yes/No",0,0,0,"",2147483647,,1,"2008-06-10 11:41:22.659","2008-06-10 11:41:22.659","zepadmin","zepadmin",4,0,"pregnant",,,
2256,"Test 1","Text",0,0,0,"",2147483647,,1,"2008-06-10 16:50:28.484","2008-06-10 16:50:28.484","zepadmin","zepadmin",4,0,"the_first_one",,,
2257,"Fruits","Enum",0,0,0,"",2147483647,,1,"2008-06-10 16:50:44.953","2008-06-10 16:50:44.953","zepadmin","zepadmin",4,0,"fruits",,,
2258,"test1","Text",0,0,0,"",2147483647,,1,"2008-06-13 15:42:39.703","2008-06-13 15:42:39.703","zepadmin","zepadmin",4,0,"test1",,,
2259,"test2","Text",0,0,0,"",2147483647,,1,"2008-06-13 15:42:47.671","2008-06-13 15:42:47.671","zepadmin","zepadmin",4,0,"test2",,,
2260,"test3","Text",0,0,0,"",2147483647,,1,"2008-06-15 20:27:22.25","2008-06-15 20:27:22.25","zepadmin","zepadmin",4,0,"test3",,,
2261,"test4a","Enum",0,0,0,"",2147483647,,1,"2008-06-15 20:27:45.57","2008-06-15 20:27:45.57","zepadmin","zepadmin",4,0,"test4",,,
2262,"Is the patient reactive?","Yes/No",0,0,0,"",2147483647,,1,"2008-06-17 15:48:43.609","2008-06-17 15:48:43.609","zepadmin","zepadmin",4,0,"reactive",,,
2263,"CD4 count","Integer",0,0,3000,"",2147483647,,1,"2008-06-17 16:02:12.734","2008-06-17 16:02:12.734","zepadmin","zepadmin",4,0,"cd4count",,,
2264,"Participant's age category","Enum",0,0,0,"",2147483647,,1,"2008-06-17 16:51:42.406","2008-06-17 16:51:42.406","zepadmin","zepadmin",4,0,"testCK",,,
2265,"Disabled","Integer",0,0,0,"",2147483647,,1,"2008-06-24 10:18:58.875","2008-06-24 10:18:58.875","zepadmin","zepadmin",4,0,"disabled",,,
2266,"Username","Text",1,0,0,"",2147483647,,1,"2008-06-28 18:43:49.7","2008-06-28 18:43:49.7","zepadmin","zepadmin",4,0,"username",,,
2267,"Password","Text",1,0,0,"",2147483647,,1,"2008-06-28 18:44:04.004","2008-06-28 18:44:04.004","zepadmin","zepadmin",4,0,"password",,,
2268,"First name","Text",1,0,0,"",2147483647,,1,"2008-06-28 18:44:24.931","2008-06-28 18:44:24.931","zepadmin","zepadmin",4,0,"firstname",,,
2269,"Surname","Text",1,0,0,"",2147483647,,1,"2008-06-28 18:44:44.994","2008-06-28 18:44:44.994","zepadmin","zepadmin",4,0,"lastname",,,
2270,"E-mail address","Text",0,0,0,"",2147483647,,1,"2008-06-28 18:45:00.377","2008-06-28 18:45:00.377","zepadmin","zepadmin",4,0,"email",,,
2271,"Mobile phone","Text",0,0,0,"",2147483647,,1,"2008-06-28 18:45:21.996","2008-06-28 18:45:21.996","zepadmin","zepadmin",4,0,"mobile",,,
2272,"Phone","Text",0,0,0,"",2147483647,,1,"2008-06-28 18:46:12.703","2008-06-28 18:46:12.703","zepadmin","zepadmin",4,0,"phone",,,
2273,"Short name ","Text",0,0,0,"",2147483647,,1,"2008-07-10 14:40:53.349","2008-07-10 14:40:53.349","zepadmin","zepadmin",4,0,"short_name",,,
2274,"Remaining (reports only)","Integer",0,0,0,"",2147483647,,1,"2008-08-03 11:19:26.531","2008-08-03 11:19:26.531","zepadmin","zepadmin",4,0,"quantity_remaining",,,
2275,"The ""Remaining"" field is only used for correcting quantities for Exired Drugs in reports. ","Display",0,0,0,"",2147483647,,1,"2008-08-03 11:31:35.125","2008-08-03 11:31:35.125","zepadmin","zepadmin",4,0,"info2",,,
2276,"Pack size","Integer",0,0,0,"",2147483647,,1,"2008-08-05 12:12:54.64","2008-08-05 12:12:54.64","zepadmin","zepadmin",4,0,"pack_size",,,
2277,"WHO Screen","Enum",0,0,0,"",2147483647,,1,"2008-08-21 14:48:47.368","2008-08-21 14:48:47.368","zepadmin","zepadmin",4,1,"who_screen",,,
2278,"CD4 Count","Integer",0,0,5000,"",2147483647,,1,"2008-08-21 14:50:49.213","2008-08-21 14:50:49.213","zepadmin","zepadmin",4,1,"cd4count",,,
2279,"Age Category","Enum",1,0,0,"",2147483647,,1,"2008-08-31 15:21:56.652","2008-08-31 15:21:56.652","zepadmin","zepadmin",4,0,"age_category",,,
2280,"Address (line 1)","Text",0,0,0,"",2147483647,,1,"2008-10-09 08:19:04.124","2008-10-09 08:19:04.124","zepadmin","zepadmin",4,0,"street_address_1",,,
2281,"Address (line 2)","Text",0,0,0,"",2147483647,,1,"2008-10-09 08:19:33.499","2008-10-09 08:19:33.499","zepadmin","zepadmin",4,0,"street_address_2",,,
2282,"Mobile phone","Text",0,0,0,"",2147483647,,1,"2008-10-09 08:20:18.202","2008-10-09 08:20:18.202","zepadmin","zepadmin",4,0,"mobile_phone",,,
2163,"one","Text",0,0,0,"",2147483647,,1,"2008-02-12 12:07:02.902","2008-02-12 12:07:02.902","zepadmin","zepadmin",1,0,"one",,,
2164,"two","Enum",0,0,0,"",2147483647,,1,"2008-02-12 12:07:21.351","2008-02-12 12:07:21.351","zepadmin","zepadmin",1,0,"two",,,
2165,"one","Text",0,0,0,"",2147483647,,1,"2008-02-12 18:55:00.552","2008-02-12 18:55:00.552","zepadmin","zepadmin",1,0,"field1",,,
2166,"Deleteme","Float",0,0,0,"",2147483647,,1,"2008-03-25 16:13:16.765","2008-03-25 16:13:16.765","zepadmin","zepadmin",1,0,"weight",,,
2167,"No. of Days ","Integer",0,0,0,"",2147483647,,1,"2008-03-29 16:25:03.484","2008-03-29 16:25:03.484","zepadmin","zepadmin",1,1,"number_of_days",,,
2168,"Weight","Float",0,0,0,"(kg)",2147483647,,1,"2008-03-29 16:29:58.468","2008-03-29 16:29:58.468","zepadmin","zepadmin",1,0,"weight",,,
2169,"Height","Float",0,0,0,"(cm)",2147483647,,1,"2008-03-29 16:30:38.406","2008-03-29 16:30:38.406","zepadmin","zepadmin",1,0,"height",,,
2170,"Date started","Text",0,0,0,"",2147483647,,1,"2008-03-29 16:33:13.593","2008-03-29 16:33:13.593","zepadmin","zepadmin",1,0,"date",,,
2171,"Date started","Date",0,0,0,"",2147483647,,1,"2008-03-29 16:34:03.625","2008-03-29 16:34:03.625","zepadmin","zepadmin",1,0,"date_started",,,
2172,"Date discontinued","Date",0,0,0,"",2147483647,,1,"2008-03-29 16:34:43.734","2008-03-29 16:34:43.734","zepadmin","zepadmin",1,0,"date_discontinued",,,
2173,"Regimen","Integer",0,0,0,"",2147483647,,1,"2008-03-29 16:38:16.937","2008-03-29 16:38:16.937","zepadmin","zepadmin",1,0,"regimen_1",,,
2174,"Regimen 2","Integer",0,0,0,"",2147483647,,1,"2008-03-29 16:39:34.437","2008-03-29 16:39:34.437","zepadmin","zepadmin",1,0,"regimen_2",,,
2175,"Regimen 3","Integer",0,0,0,"",2147483647,,1,"2008-03-29 16:40:20.078","2008-03-29 16:40:20.078","zepadmin","zepadmin",1,0,"regimen_3",,,
